source,target,weight,type,label,relationship,strength
lithium,materials,221.0,term-term,related_to (221),inter_category,221.0
lithium,growth,243.0,term-term,co-occurs_with (243),intra_category,243.0
lithium,interphase,144.0,term-term,related_to (144),inter_category,144.0
lithium,solid,393.0,term-term,related_to (393),inter_category,393.0
lithium,cell,241.0,term-term,related_to (241),inter_category,241.0
lithium,material,180.0,term-term,related_to (180),inter_category,180.0
lithium,current,170.0,term-term,co-occurs_with (170),intra_category,170.0
lithium,stress,155.0,term-term,related_to (155),inter_category,155.0
lithium,potential,106.0,term-term,co-occurs_with (106),intra_category,106.0
lithium,chemical,149.0,term-term,co-occurs_with (149),intra_category,149.0
lithium,surface,224.0,term-term,related_to (224),inter_category,224.0
lithium,concentration,294.0,term-term,co-occurs_with (294),intra_category,294.0
lithium,this work,30.0,term-term,related_to (30),inter_category,30.0
lithium,state,205.0,term-term,related_to (205),inter_category,205.0
lithium,reference,48.0,term-term,related_to (48),inter_category,48.0
lithium,cycles,65.0,term-term,related_to (65),inter_category,65.0
lithium,rate,132.0,term-term,related_to (132),inter_category,132.0
lithium,study,99.0,term-term,related_to (99),inter_category,99.0
lithium,discharge,118.0,term-term,co-occurs_with (118),intra_category,118.0
lithium,cycling,175.0,term-term,related_to (175),inter_category,175.0
lithium,figure,152.0,term-term,related_to (152),inter_category,152.0
lithium,cycle,104.0,term-term,related_to (104),inter_category,104.0
lithium,results,88.0,term-term,related_to (88),inter_category,88.0
lithium,conditions,45.0,term-term,related_to (45),inter_category,45.0
lithium,shown,63.0,term-term,co-occurs_with (63),intra_category,63.0
lithium,electrochemical,258.0,term-term,related_to (258),inter_category,258.0
lithium,appendix,5.0,term-term,related_to (5),inter_category,5.0
lithium,journal,159.0,term-term,co-occurs_with (159),intra_category,159.0
lithium,power sources,81.0,term-term,related_to (81),inter_category,81.0
lithium,wang,121.0,term-term,related_to (121),inter_category,121.0
lithium,sources,95.0,term-term,related_to (95),inter_category,95.0
lithium,cells,156.0,term-term,related_to (156),inter_category,156.0
lithium,zhang,101.0,term-term,related_to (101),inter_category,101.0
lithium,electrolyte,486.0,term-term,related_to (486),inter_category,486.0
lithium,cathode,202.0,term-term,related_to (202),inter_category,202.0
lithium,electrodes,186.0,term-term,co-occurs_with (186),intra_category,186.0
lithium,charge,129.0,term-term,related_to (129),inter_category,129.0
lithium,voltage,127.0,term-term,related_to (127),inter_category,127.0
lithium,mater,44.0,term-term,related_to (44),inter_category,44.0
lithium,data,43.0,term-term,related_to (43),inter_category,43.0
lithium,resistance,39.0,term-term,related_to (39),inter_category,39.0
lithium,solid-state batteries,17.0,term-term,related_to (17),inter_category,17.0
lithium,step,22.0,term-term,related_to (22),inter_category,22.0
lithium,lipon,20.0,term-term,related_to (20),inter_category,20.0
current,electrode,171.0,term-term,related_to (171),inter_category,171.0
current,particle,63.0,term-term,related_to (63),inter_category,63.0
current,capacity,156.0,term-term,related_to (156),inter_category,156.0
current,battery,106.0,term-term,related_to (106),inter_category,106.0
current,phase,32.0,term-term,related_to (32),inter_category,32.0
current,cycles,103.0,term-term,related_to (103),inter_category,103.0
current,study,23.0,term-term,related_to (23),inter_category,23.0
current,cycle,120.0,term-term,related_to (120),inter_category,120.0
current,rate,175.0,term-term,related_to (175),inter_category,175.0
current,this work,19.0,term-term,related_to (19),inter_category,19.0
current,batteries,54.0,term-term,related_to (54),inter_category,54.0
current,chem,6.0,term-term,related_to (6),inter_category,6.0
current,energy,53.0,term-term,related_to (53),inter_category,53.0
current,materials,33.0,term-term,related_to (33),inter_category,33.0
current,growth,74.0,term-term,co-occurs_with (74),intra_category,74.0
current,interphase,16.0,term-term,related_to (16),inter_category,16.0
current,solid,50.0,term-term,related_to (50),inter_category,50.0
current,cell,136.0,term-term,related_to (136),inter_category,136.0
current,material,53.0,term-term,related_to (53),inter_category,53.0
current,stress,49.0,term-term,related_to (49),inter_category,49.0
current,concentration,59.0,term-term,co-occurs_with (59),intra_category,59.0
current,discharge,105.0,term-term,co-occurs_with (105),intra_category,105.0
current,cycling,100.0,term-term,related_to (100),inter_category,100.0
current,figure,137.0,term-term,related_to (137),inter_category,137.0
current,conditions,30.0,term-term,related_to (30),inter_category,30.0
current,cells,79.0,term-term,related_to (79),inter_category,79.0
current,shown,55.0,term-term,co-occurs_with (55),intra_category,55.0
current,results,36.0,term-term,related_to (36),inter_category,36.0
current,electrochemical,52.0,term-term,related_to (52),inter_category,52.0
current,electrolyte,116.0,term-term,related_to (116),inter_category,116.0
current,surface,74.0,term-term,related_to (74),inter_category,74.0
current,state,47.0,term-term,related_to (47),inter_category,47.0
current,charge,110.0,term-term,related_to (110),inter_category,110.0
current,potential,112.0,term-term,co-occurs_with (112),intra_category,112.0
current,electrodes,70.0,term-term,co-occurs_with (70),intra_category,70.0
current,voltage,164.0,term-term,related_to (164),inter_category,164.0
current,chemical,28.0,term-term,co-occurs_with (28),intra_category,28.0
current,cathode,38.0,term-term,related_to (38),inter_category,38.0
current,reference,12.0,term-term,related_to (12),inter_category,12.0
current,data,27.0,term-term,related_to (27),inter_category,27.0
current,journal,9.0,term-term,co-occurs_with (9),intra_category,9.0
current,step,29.0,term-term,related_to (29),inter_category,29.0
current,resistance,29.0,term-term,related_to (29),inter_category,29.0
current,wang,10.0,term-term,related_to (10),inter_category,10.0
current,appendix,9.0,term-term,related_to (9),inter_category,9.0
current,lipon,5.0,term-term,related_to (5),inter_category,5.0
potential,electrode,167.0,term-term,related_to (167),inter_category,167.0
potential,particle,16.0,term-term,related_to (16),inter_category,16.0
potential,capacity,103.0,term-term,related_to (103),inter_category,103.0
potential,battery,42.0,term-term,related_to (42),inter_category,42.0
potential,phase,49.0,term-term,related_to (49),inter_category,49.0
potential,cycles,57.0,term-term,related_to (57),inter_category,57.0
potential,study,14.0,term-term,related_to (14),inter_category,14.0
potential,cycle,64.0,term-term,related_to (64),inter_category,64.0
potential,rate,84.0,term-term,related_to (84),inter_category,84.0
potential,this work,8.0,term-term,related_to (8),inter_category,8.0
potential,batteries,30.0,term-term,related_to (30),inter_category,30.0
potential,chem,6.0,term-term,related_to (6),inter_category,6.0
potential,energy,80.0,term-term,related_to (80),inter_category,80.0
potential,materials,25.0,term-term,related_to (25),inter_category,25.0
potential,growth,40.0,term-term,co-occurs_with (40),intra_category,40.0
potential,interphase,10.0,term-term,related_to (10),inter_category,10.0
potential,solid,52.0,term-term,related_to (52),inter_category,52.0
potential,cell,110.0,term-term,related_to (110),inter_category,110.0
potential,material,43.0,term-term,related_to (43),inter_category,43.0
potential,stress,133.0,term-term,related_to (133),inter_category,133.0
potential,chemical,135.0,term-term,co-occurs_with (135),intra_category,135.0
potential,surface,95.0,term-term,related_to (95),inter_category,95.0
potential,state,30.0,term-term,related_to (30),inter_category,30.0
potential,electrochemical,76.0,term-term,related_to (76),inter_category,76.0
potential,discharge,50.0,term-term,co-occurs_with (50),intra_category,50.0
potential,conditions,15.0,term-term,related_to (15),inter_category,15.0
potential,charge,76.0,term-term,related_to (76),inter_category,76.0
potential,shown,51.0,term-term,co-occurs_with (51),intra_category,51.0
potential,results,37.0,term-term,related_to (37),inter_category,37.0
potential,concentration,84.0,term-term,co-occurs_with (84),intra_category,84.0
potential,figure,112.0,term-term,related_to (112),inter_category,112.0
potential,electrolyte,105.0,term-term,related_to (105),inter_category,105.0
potential,cathode,47.0,term-term,related_to (47),inter_category,47.0
potential,voltage,71.0,term-term,related_to (71),inter_category,71.0
potential,cells,34.0,term-term,related_to (34),inter_category,34.0
potential,data,24.0,term-term,related_to (24),inter_category,24.0
potential,electrodes,37.0,term-term,co-occurs_with (37),intra_category,37.0
potential,reference,33.0,term-term,related_to (33),inter_category,33.0
potential,cycling,43.0,term-term,related_to (43),inter_category,43.0
potential,resistance,13.0,term-term,related_to (13),inter_category,13.0
potential,journal,19.0,term-term,co-occurs_with (19),intra_category,19.0
potential,step,23.0,term-term,related_to (23),inter_category,23.0
potential,appendix,5.0,term-term,related_to (5),inter_category,5.0
potential,lipon,6.0,term-term,related_to (6),inter_category,6.0
electrodes,electrode,2.0,hierarchical,is_part_of,inter_category,2.0
electrodes,particle,32.0,term-term,related_to (32),inter_category,32.0
electrodes,capacity,97.0,term-term,related_to (97),inter_category,97.0
electrodes,battery,121.0,term-term,related_to (121),inter_category,121.0
electrodes,phase,47.0,term-term,related_to (47),inter_category,47.0
electrodes,cycles,46.0,term-term,related_to (46),inter_category,46.0
electrodes,study,45.0,term-term,related_to (45),inter_category,45.0
electrodes,cycle,50.0,term-term,related_to (50),inter_category,50.0
electrodes,rate,43.0,term-term,related_to (43),inter_category,43.0
electrodes,this work,12.0,term-term,related_to (12),inter_category,12.0
electrodes,batteries,109.0,term-term,related_to (109),inter_category,109.0
electrodes,energy,61.0,term-term,related_to (61),inter_category,61.0
electrodes,materials,58.0,term-term,related_to (58),inter_category,58.0
electrodes,growth,23.0,term-term,co-occurs_with (23),intra_category,23.0
electrodes,interphase,34.0,term-term,related_to (34),inter_category,34.0
electrodes,solid,84.0,term-term,related_to (84),inter_category,84.0
electrodes,cell,78.0,term-term,related_to (78),inter_category,78.0
electrodes,material,46.0,term-term,related_to (46),inter_category,46.0
electrodes,stress,64.0,term-term,related_to (64),inter_category,64.0
electrodes,chemical,40.0,term-term,co-occurs_with (40),intra_category,40.0
electrodes,cycling,99.0,term-term,related_to (99),inter_category,99.0
electrodes,surface,68.0,term-term,related_to (68),inter_category,68.0
electrodes,shown,22.0,term-term,co-occurs_with (22),intra_category,22.0
electrodes,discharge,45.0,term-term,co-occurs_with (45),intra_category,45.0
electrodes,step,6.0,term-term,related_to (6),inter_category,6.0
electrodes,charge,64.0,term-term,related_to (64),inter_category,64.0
electrodes,conditions,20.0,term-term,related_to (20),inter_category,20.0
electrodes,results,32.0,term-term,related_to (32),inter_category,32.0
electrodes,cells,73.0,term-term,related_to (73),inter_category,73.0
electrodes,concentration,19.0,term-term,co-occurs_with (19),intra_category,19.0
electrodes,state,45.0,term-term,related_to (45),inter_category,45.0
electrodes,reference,29.0,term-term,related_to (29),inter_category,29.0
electrodes,resistance,10.0,term-term,related_to (10),inter_category,10.0
electrodes,figure,79.0,term-term,related_to (79),inter_category,79.0
electrodes,data,33.0,term-term,related_to (33),inter_category,33.0
electrodes,electrochemical,112.0,term-term,related_to (112),inter_category,112.0
electrodes,journal,30.0,term-term,co-occurs_with (30),intra_category,30.0
electrodes,power sources,11.0,term-term,related_to (11),inter_category,11.0
electrodes,zhang,10.0,term-term,related_to (10),inter_category,10.0
electrodes,sources,15.0,term-term,related_to (15),inter_category,15.0
electrodes,electrolyte,116.0,term-term,related_to (116),inter_category,116.0
electrodes,mater,8.0,term-term,related_to (8),inter_category,8.0
electrodes,wang,13.0,term-term,related_to (13),inter_category,13.0
electrodes,sheldon,6.0,term-term,related_to (6),inter_category,6.0
electrodes,cathode,26.0,term-term,related_to (26),inter_category,26.0
electrodes,voltage,45.0,term-term,related_to (45),inter_category,45.0
concentration,electrode,102.0,term-term,related_to (102),inter_category,102.0
concentration,particle,70.0,term-term,related_to (70),inter_category,70.0
concentration,capacity,34.0,term-term,related_to (34),inter_category,34.0
concentration,battery,16.0,term-term,related_to (16),inter_category,16.0
concentration,phase,67.0,term-term,related_to (67),inter_category,67.0
concentration,cycles,19.0,term-term,related_to (19),inter_category,19.0
concentration,study,13.0,term-term,related_to (13),inter_category,13.0
concentration,cycle,23.0,term-term,related_to (23),inter_category,23.0
concentration,rate,81.0,term-term,related_to (81),inter_category,81.0
concentration,this work,7.0,term-term,related_to (7),inter_category,7.0
concentration,batteries,22.0,term-term,related_to (22),inter_category,22.0
concentration,energy,32.0,term-term,related_to (32),inter_category,32.0
concentration,materials,20.0,term-term,related_to (20),inter_category,20.0
concentration,growth,25.0,term-term,co-occurs_with (25),intra_category,25.0
concentration,interphase,7.0,term-term,related_to (7),inter_category,7.0
concentration,solid,42.0,term-term,related_to (42),inter_category,42.0
concentration,cell,37.0,term-term,related_to (37),inter_category,37.0
concentration,material,72.0,term-term,related_to (72),inter_category,72.0
concentration,stress,140.0,term-term,related_to (140),inter_category,140.0
concentration,chemical,42.0,term-term,co-occurs_with (42),intra_category,42.0
concentration,cycling,34.0,term-term,related_to (34),inter_category,34.0
concentration,surface,76.0,term-term,related_to (76),inter_category,76.0
concentration,shown,26.0,term-term,co-occurs_with (26),intra_category,26.0
concentration,discharge,35.0,term-term,co-occurs_with (35),intra_category,35.0
concentration,step,15.0,term-term,related_to (15),inter_category,15.0
concentration,charge,43.0,term-term,related_to (43),inter_category,43.0
concentration,conditions,22.0,term-term,related_to (22),inter_category,22.0
concentration,results,44.0,term-term,related_to (44),inter_category,44.0
concentration,cells,6.0,term-term,related_to (6),inter_category,6.0
concentration,state,27.0,term-term,related_to (27),inter_category,27.0
concentration,reference,35.0,term-term,related_to (35),inter_category,35.0
concentration,figure,80.0,term-term,related_to (80),inter_category,80.0
concentration,electrolyte,138.0,term-term,related_to (138),inter_category,138.0
concentration,voltage,30.0,term-term,related_to (30),inter_category,30.0
concentration,data,12.0,term-term,related_to (12),inter_category,12.0
concentration,cathode,31.0,term-term,related_to (31),inter_category,31.0
concentration,electrochemical,21.0,term-term,related_to (21),inter_category,21.0
concentration,appendix,12.0,term-term,related_to (12),inter_category,12.0
concentration,journal,9.0,term-term,co-occurs_with (9),intra_category,9.0
concentration,resistance,5.0,term-term,related_to (5),inter_category,5.0
concentration,lipon,11.0,term-term,related_to (11),inter_category,11.0
growth,electrode,75.0,term-term,related_to (75),inter_category,75.0
growth,particle,44.0,term-term,related_to (44),inter_category,44.0
growth,capacity,69.0,term-term,related_to (69),inter_category,69.0
growth,battery,76.0,term-term,related_to (76),inter_category,76.0
growth,phase,54.0,term-term,related_to (54),inter_category,54.0
growth,cycles,27.0,term-term,related_to (27),inter_category,27.0
growth,study,22.0,term-term,related_to (22),inter_category,22.0
growth,cycle,56.0,term-term,related_to (56),inter_category,56.0
growth,rate,79.0,term-term,related_to (79),inter_category,79.0
growth,this work,13.0,term-term,related_to (13),inter_category,13.0
growth,batteries,58.0,term-term,related_to (58),inter_category,58.0
growth,chem,5.0,term-term,related_to (5),inter_category,5.0
growth,energy,37.0,term-term,related_to (37),inter_category,37.0
growth,materials,25.0,term-term,related_to (25),inter_category,25.0
growth,interphase,50.0,term-term,related_to (50),inter_category,50.0
growth,solid,96.0,term-term,related_to (96),inter_category,96.0
growth,cell,36.0,term-term,related_to (36),inter_category,36.0
growth,material,17.0,term-term,related_to (17),inter_category,17.0
growth,stress,43.0,term-term,related_to (43),inter_category,43.0
growth,results,30.0,term-term,related_to (30),inter_category,30.0
growth,figure,41.0,term-term,related_to (41),inter_category,41.0
growth,surface,57.0,term-term,related_to (57),inter_category,57.0
growth,conditions,26.0,term-term,related_to (26),inter_category,26.0
growth,shown,23.0,term-term,co-occurs_with (23),intra_category,23.0
growth,charge,40.0,term-term,related_to (40),inter_category,40.0
growth,discharge,19.0,term-term,co-occurs_with (19),intra_category,19.0
growth,cycling,66.0,term-term,related_to (66),inter_category,66.0
growth,journal,18.0,term-term,co-occurs_with (18),intra_category,18.0
growth,electrochemical,62.0,term-term,related_to (62),inter_category,62.0
growth,cells,15.0,term-term,related_to (15),inter_category,15.0
growth,data,9.0,term-term,related_to (9),inter_category,9.0
growth,electrolyte,122.0,term-term,related_to (122),inter_category,122.0
growth,chemical,23.0,term-term,co-occurs_with (23),intra_category,23.0
growth,voltage,32.0,term-term,related_to (32),inter_category,32.0
growth,step,5.0,term-term,related_to (5),inter_category,5.0
growth,state,23.0,term-term,related_to (23),inter_category,23.0
growth,resistance,13.0,term-term,related_to (13),inter_category,13.0
growth,chemsuschem,5.0,term-term,related_to (5),inter_category,5.0
growth,wang,7.0,term-term,related_to (7),inter_category,7.0
growth,cathode,12.0,term-term,related_to (12),inter_category,12.0
discharge,electrode,118.0,term-term,related_to (118),inter_category,118.0
discharge,particle,41.0,term-term,related_to (41),inter_category,41.0
discharge,capacity,185.0,term-term,related_to (185),inter_category,185.0
discharge,battery,79.0,term-term,related_to (79),inter_category,79.0
discharge,phase,58.0,term-term,related_to (58),inter_category,58.0
discharge,cycles,149.0,term-term,related_to (149),inter_category,149.0
discharge,study,12.0,term-term,related_to (12),inter_category,12.0
discharge,cycle,131.0,term-term,related_to (131),inter_category,131.0
discharge,rate,100.0,term-term,related_to (100),inter_category,100.0
discharge,batteries,48.0,term-term,related_to (48),inter_category,48.0
discharge,energy,29.0,term-term,related_to (29),inter_category,29.0
discharge,materials,20.0,term-term,related_to (20),inter_category,20.0
discharge,interphase,10.0,term-term,related_to (10),inter_category,10.0
discharge,solid,43.0,term-term,related_to (43),inter_category,43.0
discharge,cell,133.0,term-term,related_to (133),inter_category,133.0
discharge,material,35.0,term-term,related_to (35),inter_category,35.0
discharge,stress,20.0,term-term,related_to (20),inter_category,20.0
discharge,chemical,12.0,term-term,co-occurs_with (12),intra_category,12.0
discharge,cycling,90.0,term-term,related_to (90),inter_category,90.0
discharge,surface,54.0,term-term,related_to (54),inter_category,54.0
discharge,shown,36.0,term-term,co-occurs_with (36),intra_category,36.0
discharge,step,18.0,term-term,related_to (18),inter_category,18.0
discharge,charge,2.0,hierarchical,is_part_of,inter_category,2.0
discharge,figure,110.0,term-term,related_to (110),inter_category,110.0
discharge,results,26.0,term-term,related_to (26),inter_category,26.0
discharge,conditions,14.0,term-term,related_to (14),inter_category,14.0
discharge,resistance,14.0,term-term,related_to (14),inter_category,14.0
discharge,journal,14.0,term-term,co-occurs_with (14),intra_category,14.0
discharge,electrochemical,52.0,term-term,related_to (52),inter_category,52.0
discharge,voltage,133.0,term-term,related_to (133),inter_category,133.0
discharge,state,44.0,term-term,related_to (44),inter_category,44.0
discharge,cells,66.0,term-term,related_to (66),inter_category,66.0
discharge,electrolyte,90.0,term-term,related_to (90),inter_category,90.0
discharge,data,18.0,term-term,related_to (18),inter_category,18.0
discharge,cathode,51.0,term-term,related_to (51),inter_category,51.0
discharge,reference,5.0,term-term,related_to (5),inter_category,5.0
chemical,electrode,77.0,term-term,related_to (77),inter_category,77.0
chemical,particle,22.0,term-term,related_to (22),inter_category,22.0
chemical,capacity,32.0,term-term,related_to (32),inter_category,32.0
chemical,battery,55.0,term-term,related_to (55),inter_category,55.0
chemical,phase,42.0,term-term,related_to (42),inter_category,42.0
chemical,cycles,16.0,term-term,related_to (16),inter_category,16.0
chemical,study,22.0,term-term,related_to (22),inter_category,22.0
chemical,cycle,28.0,term-term,related_to (28),inter_category,28.0
chemical,rate,17.0,term-term,related_to (17),inter_category,17.0
chemical,this work,8.0,term-term,related_to (8),inter_category,8.0
chemical,batteries,50.0,term-term,related_to (50),inter_category,50.0
chemical,energy,75.0,term-term,related_to (75),inter_category,75.0
chemical,materials,51.0,term-term,related_to (51),inter_category,51.0
chemical,interphase,20.0,term-term,related_to (20),inter_category,20.0
chemical,solid,73.0,term-term,related_to (73),inter_category,73.0
chemical,cell,23.0,term-term,related_to (23),inter_category,23.0
chemical,material,54.0,term-term,related_to (54),inter_category,54.0
chemical,stress,40.0,term-term,related_to (40),inter_category,40.0
chemical,state,49.0,term-term,related_to (49),inter_category,49.0
chemical,reference,25.0,term-term,related_to (25),inter_category,25.0
chemical,results,22.0,term-term,related_to (22),inter_category,22.0
chemical,journal,60.0,term-term,co-occurs_with (60),intra_category,60.0
chemical,wang,15.0,term-term,related_to (15),inter_category,15.0
chemical,electrochemical,2.0,hierarchical,is_part_of,inter_category,2.0
chemical,surface,73.0,term-term,related_to (73),inter_category,73.0
chemical,resistance,7.0,term-term,related_to (7),inter_category,7.0
chemical,electrolyte,106.0,term-term,related_to (106),inter_category,106.0
chemical,cycling,41.0,term-term,related_to (41),inter_category,41.0
chemical,shown,25.0,term-term,co-occurs_with (25),intra_category,25.0
chemical,cathode,50.0,term-term,related_to (50),inter_category,50.0
chemical,figure,44.0,term-term,related_to (44),inter_category,44.0
chemical,cells,10.0,term-term,related_to (10),inter_category,10.0
chemical,data,13.0,term-term,related_to (13),inter_category,13.0
chemical,voltage,32.0,term-term,related_to (32),inter_category,32.0
chemical,charge,27.0,term-term,related_to (27),inter_category,27.0
chemical,conditions,13.0,term-term,related_to (13),inter_category,13.0
chemical,zhang,15.0,term-term,related_to (15),inter_category,15.0
chemical,lipon,14.0,term-term,related_to (14),inter_category,14.0
chemical,appendix,7.0,term-term,related_to (7),inter_category,7.0
chemical,step,6.0,term-term,related_to (6),inter_category,6.0
chemical,chem,2.0,hierarchical,is_part_of,,2.0
shown,electrode,88.0,term-term,related_to (88),inter_category,88.0
shown,particle,41.0,term-term,related_to (41),inter_category,41.0
shown,capacity,55.0,term-term,related_to (55),inter_category,55.0
shown,battery,20.0,term-term,related_to (20),inter_category,20.0
shown,phase,33.0,term-term,related_to (33),inter_category,33.0
shown,cycles,60.0,term-term,related_to (60),inter_category,60.0
shown,study,12.0,term-term,related_to (12),inter_category,12.0
shown,cycle,47.0,term-term,related_to (47),inter_category,47.0
shown,rate,42.0,term-term,related_to (42),inter_category,42.0
shown,batteries,15.0,term-term,related_to (15),inter_category,15.0
shown,energy,25.0,term-term,related_to (25),inter_category,25.0
shown,materials,17.0,term-term,related_to (17),inter_category,17.0
shown,interphase,5.0,term-term,related_to (5),inter_category,5.0
shown,solid,18.0,term-term,related_to (18),inter_category,18.0
shown,cell,64.0,term-term,related_to (64),inter_category,64.0
shown,material,20.0,term-term,related_to (20),inter_category,20.0
shown,stress,31.0,term-term,related_to (31),inter_category,31.0
shown,cycling,53.0,term-term,related_to (53),inter_category,53.0
shown,surface,56.0,term-term,related_to (56),inter_category,56.0
shown,charge,43.0,term-term,related_to (43),inter_category,43.0
shown,results,55.0,term-term,related_to (55),inter_category,55.0
shown,electrochemical,27.0,term-term,related_to (27),inter_category,27.0
shown,electrolyte,55.0,term-term,related_to (55),inter_category,55.0
shown,figure,313.0,term-term,related_to (313),inter_category,313.0
shown,data,31.0,term-term,related_to (31),inter_category,31.0
shown,cathode,40.0,term-term,related_to (40),inter_category,40.0
shown,state,19.0,term-term,related_to (19),inter_category,19.0
shown,step,6.0,term-term,related_to (6),inter_category,6.0
shown,voltage,53.0,term-term,related_to (53),inter_category,53.0
shown,cells,43.0,term-term,related_to (43),inter_category,43.0
shown,reference,6.0,term-term,related_to (6),inter_category,6.0
shown,conditions,8.0,term-term,related_to (8),inter_category,8.0
shown,resistance,16.0,term-term,related_to (16),inter_category,16.0
shown,appendix,12.0,term-term,related_to (12),inter_category,12.0
shown,lipon,6.0,term-term,related_to (6),inter_category,6.0
journal,electrode,47.0,term-term,related_to (47),inter_category,47.0
journal,particle,8.0,term-term,related_to (8),inter_category,8.0
journal,capacity,23.0,term-term,related_to (23),inter_category,23.0
journal,battery,54.0,term-term,related_to (54),inter_category,54.0
journal,phase,25.0,term-term,related_to (25),inter_category,25.0
journal,study,22.0,term-term,related_to (22),inter_category,22.0
journal,cycle,6.0,term-term,related_to (6),inter_category,6.0
journal,rate,17.0,term-term,related_to (17),inter_category,17.0
journal,batteries,106.0,term-term,related_to (106),inter_category,106.0
journal,energy,41.0,term-term,related_to (41),inter_category,41.0
journal,materials,52.0,term-term,related_to (52),inter_category,52.0
journal,interphase,27.0,term-term,related_to (27),inter_category,27.0
journal,solid,65.0,term-term,related_to (65),inter_category,65.0
journal,cell,34.0,term-term,related_to (34),inter_category,34.0
journal,material,10.0,term-term,related_to (10),inter_category,10.0
journal,stress,36.0,term-term,related_to (36),inter_category,36.0
journal,cycling,18.0,term-term,related_to (18),inter_category,18.0
journal,surface,14.0,term-term,related_to (14),inter_category,14.0
journal,charge,16.0,term-term,related_to (16),inter_category,16.0
journal,cells,26.0,term-term,related_to (26),inter_category,26.0
journal,state,27.0,term-term,related_to (27),inter_category,27.0
journal,reference,10.0,term-term,related_to (10),inter_category,10.0
journal,figure,6.0,term-term,related_to (6),inter_category,6.0
